symbol,name,publish_date,org,rating_value,last_rating_value,rating_name,eps_this,eps_next,industry
605068,明新旭腾,2021-11-10,信达证券,3.0,,买入,,,汽车零部件
600223,鲁商发展,2021-11-10,信达证券,3.0,,买入,,,化妆品
002705,新宝股份,2021-11-10,上海证券,3.0,,买入,,,小家电
002353,杰瑞股份,2021-11-10,国元证券,3.0,3.0,买入,,,专用设备
600600,青岛啤酒,2021-11-10,中银证券,3.0,3.0,买入,,,非白酒
002837,英维克,2021-11-10,东吴证券,3.0,3.0,买入,,,专用设备
920720,吉冈精密,2021-11-10,东莞证券,,,,0.85,0.99,通用设备
920089,禾昌聚合,2021-11-10,东莞证券,,,,,,塑料
920368,连城数控,2021-11-10,华鑫证券,,,,2.53,3.27,光伏设备
601238,广汽集团,2021-11-10,东吴证券,3.0,3.0,买入,,,乘用车
920305,云创数据,2021-11-09,开源证券,3.0,,买入,1.11,1.32,IT服务Ⅱ
688521,芯原股份,2021-11-09,万联证券,3.0,,买入,,,半导体
600183,生益科技,2021-11-09,民生证券,3.0,3.0,买入,,,元件
300036,超图软件,2021-11-09,中银证券,3.0,3.0,买入,,,软件开发
300101,振芯科技,2021-11-09,太平洋,3.0,3.0,买入,,,军工电子Ⅱ
601633,长城汽车,2021-11-09,东兴证券,2.0,2.0,增持,,,乘用车
920089,禾昌聚合,2021-11-09,华安证券,,,,,,塑料
920729,永顺生物,2021-11-09,华鑫证券,,,,1.46,1.54,动物保健Ⅱ
601238,广汽集团,2021-11-09,东兴证券,3.0,3.0,买入,,,乘用车
300316,晶盛机电,2021-11-09,东吴证券,3.0,3.0,买入,,,光伏设备
000625,长安汽车,2021-11-09,东吴证券,3.0,3.0,买入,,,乘用车
300151,昌红科技,2021-11-09,开源证券,3.0,3.0,买入,,,专用设备
300203,聚光科技,2021-11-09,东兴证券,3.0,,买入,,,通用设备
002223,鱼跃医疗,2021-11-09,国金证券,3.0,,买入,,,医疗器械
000063,中兴通讯,2021-11-09,民生证券,3.0,3.0,买入,,,通信设备
600703,三安光电,2021-11-09,太平洋,3.0,,买入,,,光学光电子
603650,彤程新材,2021-11-09,信达证券,3.0,3.0,买入,,,橡胶
000938,紫光股份,2021-11-09,太平洋,3.0,3.0,买入,,,IT服务Ⅱ
002937,兴瑞科技,2021-11-09,太平洋,3.0,3.0,买入,,,汽车零部件
601633,长城汽车,2021-11-09,东吴证券,3.0,3.0,买入,,,乘用车
688323,瑞华泰,2021-11-09,西南证券,3.0,3.0,买入,,,塑料
002483,润邦股份,2021-11-08,信达证券,3.0,,买入,,,专用设备
600809,山西汾酒,2021-11-08,信达证券,3.0,,买入,,,白酒Ⅱ
002152,广电运通,2021-11-08,信达证券,3.0,,买入,,,计算机设备
300433,蓝思科技,2021-11-08,太平洋,3.0,3.0,买入,,,消费电子
688363,华熙生物,2021-11-08,民生证券,3.0,3.0,买入,,,医疗美容
002439,启明星辰,2021-11-08,太平洋,3.0,3.0,买入,,,软件开发
002507,涪陵榨菜,2021-11-08,东吴证券,3.0,3.0,买入,,,调味发酵品Ⅱ
920925,锦好医疗,2021-11-08,开源证券,3.0,,买入,1.18,1.34,医疗器械
300566,激智科技,2021-11-08,西南证券,3.0,3.0,买入,,,光学光电子
002312,川发龙蟒,2021-11-08,华安证券,3.0,3.0,买入,,,农化制品
300957,贝泰妮,2021-11-08,民生证券,3.0,3.0,买入,,,化妆品
600850,电科数字,2021-11-08,民生证券,3.0,,买入,,,IT服务Ⅱ
920445,龙竹科技,2021-11-08,山西证券,3.0,,买入,0.86,1.09,家居用品
300014,亿纬锂能,2021-11-08,东吴证券,3.0,3.0,买入,,,电池
600567,山鹰国际,2021-11-08,山西证券,2.0,2.0,增持,,,造纸
300119,瑞普生物,2021-11-08,西南证券,3.0,3.0,买入,,,动物保健Ⅱ
605089,味知香,2021-11-08,国元证券,3.0,,买入,,,食品加工
600305,恒顺醋业,2021-11-08,东吴证券,3.0,3.0,买入,,,调味发酵品Ⅱ
002032,苏泊尔,2021-11-07,东兴证券,2.0,3.0,增持,,,小家电
301011,华立科技,2021-11-07,东吴证券,3.0,,买入,,,文娱用品
300166,东方国信,2021-11-07,东吴证券,3.0,3.0,买入,,,IT服务Ⅱ
688158,优刻得,2021-11-07,东吴证券,3.0,3.0,买入,,,IT服务Ⅱ
688408,中信博,2021-11-07,东吴证券,3.0,2.0,买入,,,光伏设备
600872,中炬高新,2021-11-07,东吴证券,3.0,3.0,买入,,,调味发酵品Ⅱ
600104,上汽集团,2021-11-07,东吴证券,3.0,3.0,买入,,,乘用车
002439,启明星辰,2021-11-07,东吴证券,3.0,3.0,买入,,,软件开发
603288,海天味业,2021-11-07,东吴证券,2.0,2.0,增持,,,调味发酵品Ⅱ
000615,奥园美谷,2021-11-05,东吴证券,3.0,3.0,买入,,,医疗美容
600809,山西汾酒,2021-11-05,山西证券,3.0,3.0,买入,,,白酒Ⅱ
300681,英搏尔,2021-11-05,华安证券,3.0,3.0,买入,,,汽车零部件
688388,嘉元科技,2021-11-05,民生证券,3.0,3.0,买入,,,电池
002019,亿帆医药,2021-11-05,东兴证券,2.0,2.0,增持,,,化学制药
603983,丸美股份,2021-11-05,东吴证券,2.0,2.0,增持,,,化妆品
603517,绝味食品,2021-11-05,东吴证券,3.0,3.0,买入,,,休闲食品
688111,金山办公,2021-11-05,群益证券,2.0,,增持,,,软件开发
002675,东诚药业,2021-11-05,东吴证券,3.0,3.0,买入,,,化学制药
920826,盖世食品,2021-11-05,华鑫证券,,,,0.52,0.67,食品加工
000858,五粮液,2021-11-05,东兴证券,3.0,3.0,买入,,,白酒Ⅱ
603288,海天味业,2021-11-05,群益证券,1.0,1.0,持有,,,调味发酵品Ⅱ
300496,中科创达,2021-11-05,开源证券,3.0,3.0,买入,,,IT服务Ⅱ
920489,佳先股份,2021-11-05,华鑫证券,,,,0.81,1.0,化学原料
920445,龙竹科技,2021-11-05,华鑫证券,,,,0.72,0.81,家居用品
920278,鹿得医疗,2021-11-05,华鑫证券,,,,0.61,0.68,医疗器械
600556,天下秀,2021-11-05,华安证券,3.0,3.0,买入,,,广告营销
002683,宏大爆破,2021-11-05,万联证券,3.0,3.0,买入,,,化学制品
300496,中科创达,2021-11-05,国元证券,3.0,3.0,买入,,,IT服务Ⅱ
300014,亿纬锂能,2021-11-05,东莞证券,3.0,3.0,买入,,,电池
300274,阳光电源,2021-11-05,万和证券,2.0,,增持,,,光伏设备
603650,彤程新材,2021-11-05,信达证券,3.0,3.0,买入,,,橡胶
002153,石基信息,2021-11-05,国元证券,3.0,3.0,买入,,,软件开发
300058,蓝色光标,2021-11-05,东吴证券,3.0,3.0,买入,,,广告营销
603983,丸美股份,2021-11-05,国元证券,2.0,3.0,增持,,,化妆品
688777,中控技术,2021-11-05,国元证券,3.0,3.0,买入,,,自动化设备
300348,长亮科技,2021-11-05,国元证券,3.0,3.0,买入,,,软件开发
600963,岳阳林纸,2021-11-05,国元证券,2.0,2.0,增持,,,造纸
300253,卫宁健康,2021-11-05,国元证券,3.0,3.0,买入,,,软件开发
601633,长城汽车,2021-11-05,群益证券,1.0,,持有,,,乘用车
000333,美的集团,2021-11-05,群益证券,2.0,2.0,增持,,,白色家电
601888,中国中免,2021-11-05,群益证券,2.0,,增持,,,旅游零售Ⅱ
000858,五粮液,2021-11-05,群益证券,2.0,2.0,增持,,,白酒Ⅱ
920368,连城数控,2021-11-05,国信证券,,,,3.68,4.24,光伏设备
601058,赛轮轮胎,2021-11-05,东吴证券,3.0,,买入,,,汽车零部件
600556,天下秀,2021-11-05,东吴证券,3.0,3.0,买入,,,广告营销
600905,三峡能源,2021-11-05,东吴证券,3.0,,买入,,,电力
600383,金地集团,2021-11-04,华安证券,2.0,2.0,增持,,,房地产开发
600882,妙可蓝多,2021-11-04,太平洋,3.0,,买入,,,饮料乳品
603369,今世缘,2021-11-04,太平洋,3.0,3.0,买入,,,白酒Ⅱ
300443,金雷股份,2021-11-04,上海证券,3.0,,买入,,,风电设备
000066,中国长城,2021-11-04,东吴证券,3.0,3.0,买入,,,计算机设备
600406,国电南瑞,2021-11-04,东吴证券,3.0,3.0,买入,,,电网设备
600486,扬农化工,2021-11-04,东吴证券,3.0,3.0,买入,,,农化制品
688330,宏力达,2021-11-04,民生证券,3.0,3.0,买入,,,电网设备
002920,德赛西威,2021-11-04,民生证券,3.0,3.0,买入,,,软件开发
300578,会畅通讯,2021-11-04,民生证券,3.0,,买入,,,通信服务
600298,安琪酵母,2021-11-04,信达证券,3.0,,买入,,,调味发酵品Ⅱ
688690,纳微科技,2021-11-04,东吴证券,3.0,3.0,买入,,,化学制药
688028,沃尔德,2021-11-04,西南证券,2.0,,增持,,,通用设备
603517,绝味食品,2021-11-04,太平洋,3.0,3.0,买入,,,休闲食品
603345,安井食品,2021-11-04,国元证券,3.0,3.0,买入,,,食品加工
002318,久立特材,2021-11-04,东吴证券,3.0,3.0,买入,,,特钢Ⅱ
601965,中国汽研,2021-11-04,东吴证券,3.0,3.0,买入,,,汽车服务
002563,森马服饰,2021-11-04,国金证券,3.0,3.0,买入,,,服装家纺
603259,药明康德,2021-11-04,国金证券,3.0,3.0,买入,,,医疗服务
603939,益丰药房,2021-11-04,国金证券,3.0,3.0,买入,,,医药商业
600529,山东药玻,2021-11-04,信达证券,3.0,3.0,买入,,,医疗器械
603155,新亚强,2021-11-04,国金证券,3.0,3.0,买入,,,化学制品
002967,广电计量,2021-11-04,东吴证券,2.0,2.0,增持,,,专业服务
600754,锦江酒店,2021-11-04,东吴证券,2.0,2.0,增持,,,酒店餐饮
600536,中国软件,2021-11-03,东吴证券,3.0,3.0,买入,,,IT服务Ⅱ
603369,今世缘,2021-11-03,中银证券,3.0,3.0,买入,,,白酒Ⅱ
300142,沃森生物,2021-11-03,中银证券,2.0,2.0,增持,,,生物制品
300316,晶盛机电,2021-11-03,万联证券,3.0,3.0,买入,,,光伏设备
603258,电魂网络,2021-11-03,上海证券,2.0,2.0,增持,,,游戏Ⅱ
603317,天味食品,2021-11-03,东兴证券,0.0,2.0,中性,,,调味发酵品Ⅱ
301050,雷电微力,2021-11-03,万和证券,2.0,,增持,,,军工电子Ⅱ
301080,百普赛斯,2021-11-03,华金证券,2.0,,增持,,,生物制品
603345,安井食品,2021-11-03,民生证券,3.0,3.0,买入,,,食品加工
300496,中科创达,2021-11-03,东吴证券,3.0,3.0,买入,,,IT服务Ⅱ
603825,华扬联众,2021-11-03,中航证券,3.0,3.0,买入,,,广告营销
300674,宇信科技,2021-11-03,国元证券,3.0,3.0,买入,,,IT服务Ⅱ
688030,山石网科,2021-11-03,国元证券,3.0,3.0,买入,,,软件开发
300538,同益股份,2021-11-03,东吴证券,3.0,3.0,买入,,,塑料
300973,立高食品,2021-11-03,国元证券,3.0,3.0,买入,,,休闲食品
300785,值得买,2021-11-03,中航证券,3.0,3.0,买入,,,数字媒体
601169,北京银行,2021-11-03,中银证券,2.0,2.0,增持,,,银行Ⅱ
300274,阳光电源,2021-11-03,中银证券,2.0,2.0,增持,,,光伏设备
002157,正邦科技,2021-11-03,开源证券,3.0,3.0,买入,,,养殖业
688599,天合光能,2021-11-03,中银证券,2.0,2.0,增持,,,光伏设备
300763,锦浪科技,2021-11-03,中银证券,3.0,3.0,买入,,,光伏设备
300699,光威复材,2021-11-03,中银证券,3.0,3.0,买入,,,航空装备Ⅱ
600406,国电南瑞,2021-11-03,中银证券,3.0,3.0,买入,,,电网设备
601808,中海油服,2021-11-03,开源证券,3.0,3.0,买入,,,油服工程
300979,华利集团,2021-11-03,国金证券,3.0,3.0,买入,,,纺织制造
600886,国投电力,2021-11-03,国金证券,3.0,,买入,,,电力
001215,千味央厨,2021-11-03,国金证券,3.0,3.0,买入,,,食品加工
300751,迈为股份,2021-11-03,中银证券,3.0,3.0,买入,,,光伏设备
002460,赣锋锂业,2021-11-03,中银证券,2.0,2.0,增持,,,能源金属
603883,老百姓,2021-11-03,国金证券,2.0,2.0,增持,,,医药商业
603707,健友股份,2021-11-03,国金证券,3.0,3.0,买入,,,化学制药
002920,德赛西威,2021-11-03,国金证券,3.0,3.0,买入,,,软件开发
600660,福耀玻璃,2021-11-03,中银证券,3.0,3.0,买入,,,汽车零部件
300037,新宙邦,2021-11-03,中银证券,2.0,2.0,增持,,,电池
603127,昭衍新药,2021-11-03,中银证券,3.0,3.0,买入,,,医疗服务
002594,比亚迪,2021-11-03,中银证券,3.0,3.0,买入,,,乘用车
601633,长城汽车,2021-11-03,中银证券,3.0,3.0,买入,,,乘用车
600885,宏发股份,2021-11-03,中银证券,2.0,2.0,增持,,,电网设备
600919,江苏银行,2021-11-03,中银证券,2.0,2.0,增持,,,银行Ⅱ
300776,帝尔激光,2021-11-03,申港证券,3.0,,买入,,,光伏设备
603711,香飘飘,2021-11-03,民生证券,3.0,3.0,买入,,,饮料乳品
300870,欧陆通,2021-11-03,信达证券,3.0,3.0,买入,,,其他电源设备Ⅱ
601233,桐昆股份,2021-11-03,信达证券,3.0,3.0,买入,,,炼化及贸易
601808,中海油服,2021-11-03,信达证券,3.0,3.0,买入,,,油服工程
001215,千味央厨,2021-11-03,太平洋,3.0,3.0,买入,,,食品加工
603688,石英股份,2021-11-03,信达证券,3.0,3.0,买入,,,非金属材料Ⅱ
603799,华友钴业,2021-11-03,中银证券,2.0,2.0,增持,,,能源金属
601998,中信银行,2021-11-03,中银证券,3.0,2.0,买入,,,银行Ⅱ
605499,东鹏饮料,2021-11-03,东吴证券,3.0,3.0,买入,,,饮料乳品
600519,贵州茅台,2021-11-03,东兴证券,3.0,3.0,买入,,,白酒Ⅱ
002203,海亮股份,2021-11-03,东吴证券,3.0,3.0,买入,,,工业金属
600030,中信证券,2021-11-03,万和证券,3.0,3.0,买入,,,证券Ⅱ
300999,金龙鱼,2021-11-03,开源证券,2.0,2.0,增持,,,农产品加工
300623,捷捷微电,2021-11-03,开源证券,3.0,3.0,买入,,,半导体
601888,中国中免,2021-11-03,东吴证券,2.0,,增持,,,旅游零售Ⅱ
603363,傲农生物,2021-11-03,开源证券,3.0,3.0,买入,,,饲料
002935,天奥电子,2021-11-03,太平洋,3.0,,买入,,,军工电子Ⅱ
601877,正泰电器,2021-11-03,东吴证券,3.0,3.0,买入,,,电网设备
600919,江苏银行,2021-11-03,山西证券,2.0,2.0,增持,,,银行Ⅱ
002268,卫士通,2021-11-03,东吴证券,3.0,3.0,买入,,,计算机设备
603127,昭衍新药,2021-11-03,东吴证券,3.0,3.0,买入,,,医疗服务
601009,南京银行,2021-11-03,万联证券,2.0,2.0,增持,,,银行Ⅱ
300616,尚品宅配,2021-11-03,东吴证券,2.0,2.0,增持,,,家居用品
603517,绝味食品,2021-11-03,开源证券,2.0,2.0,增持,,,休闲食品
300682,朗新科技,2021-11-03,开源证券,3.0,3.0,买入,,,IT服务Ⅱ
603799,华友钴业,2021-11-03,申港证券,3.0,3.0,买入,,,能源金属
603939,益丰药房,2021-11-03,开源证券,3.0,3.0,买入,,,医药商业
688626,翔宇医疗,2021-11-03,开源证券,3.0,3.0,买入,,,医疗器械
600872,中炬高新,2021-11-03,开源证券,2.0,2.0,增持,,,调味发酵品Ⅱ
603883,老百姓,2021-11-03,开源证券,3.0,3.0,买入,,,医药商业
000858,五粮液,2021-11-03,开源证券,3.0,3.0,买入,,,白酒Ⅱ
688303,大全能源,2021-11-03,东吴证券,3.0,,买入,,,光伏设备
002675,东诚药业,2021-11-03,东吴证券,3.0,3.0,买入,,,化学制药
300348,长亮科技,2021-11-03,东吴证券,3.0,3.0,买入,,,软件开发
600885,宏发股份,2021-11-03,东吴证券,3.0,3.0,买入,,,电网设备
300620,光库科技,2021-11-02,民生证券,3.0,,买入,,,通信设备
002612,朗姿股份,2021-11-02,华安证券,3.0,3.0,买入,,,服装家纺
603259,药明康德,2021-11-02,浦银国际证券,3.0,3.0,买入,,,医疗服务
600588,用友网络,2021-11-02,浦银国际证券,3.0,3.0,买入,,,软件开发
000858,五粮液,2021-11-02,民生证券,3.0,3.0,买入,,,白酒Ⅱ
000625,长安汽车,2021-11-02,华安证券,3.0,3.0,买入,,,乘用车
688536,思瑞浦,2021-11-02,民生证券,3.0,3.0,买入,,,半导体
600031,三一重工,2021-11-02,华安证券,3.0,3.0,买入,,,工程机械
600845,宝信软件,2021-11-02,华安证券,3.0,3.0,买入,,,IT服务Ⅱ
688363,华熙生物,2021-11-02,华安证券,3.0,3.0,买入,,,医疗美容
300763,锦浪科技,2021-11-02,东吴证券,3.0,3.0,买入,,,光伏设备
000333,美的集团,2021-11-02,华安证券,2.0,,增持,,,白色家电
002236,大华股份,2021-11-02,华安证券,3.0,3.0,买入,,,计算机设备
000961,中南建设,2021-11-02,华安证券,3.0,3.0,买入,,,房地产
603799,华友钴业,2021-11-02,华金证券,3.0,3.0,买入,,,能源金属
601211,国泰君安,2021-11-02,中航证券,3.0,3.0,买入,,,证券Ⅱ
688305,科德数控,2021-11-02,东吴证券,2.0,,增持,,,通用设备
601009,南京银行,2021-11-02,山西证券,2.0,2.0,增持,,,银行Ⅱ
603359,东珠生态,2021-11-02,东亚前海证券,3.0,,买入,,,基础建设
300196,长海股份,2021-11-02,中银证券,2.0,2.0,增持,,,玻璃玻纤
300035,中科电气,2021-11-02,中银证券,3.0,3.0,买入,,,电池
002957,科瑞技术,2021-11-02,太平洋,2.0,2.0,增持,,,自动化设备
000524,岭南控股,2021-11-02,中银证券,2.0,2.0,增持,,,旅游及景区
600837,海通证券,2021-11-02,中银证券,2.0,2.0,增持,,,券商信托
002853,皮阿诺,2021-11-02,东吴证券,2.0,2.0,增持,,,家居用品
601238,广汽集团,2021-11-02,东吴证券,3.0,3.0,买入,,,乘用车
601288,农业银行,2021-11-02,中银证券,2.0,2.0,增持,,,银行Ⅱ
002572,索菲亚,2021-11-02,太平洋,3.0,3.0,买入,,,家居用品
600567,山鹰国际,2021-11-02,太平洋,3.0,3.0,买入,,,造纸
300124,汇川技术,2021-11-02,中银证券,3.0,3.0,买入,,,自动化设备
300616,尚品宅配,2021-11-02,太平洋,2.0,3.0,增持,,,家居用品
603225,新凤鸣,2021-11-02,信达证券,3.0,3.0,买入,,,化学纤维
601238,广汽集团,2021-11-02,东兴证券,3.0,3.0,买入,,,乘用车
603700,宁水集团,2021-11-02,东吴证券,3.0,3.0,买入,,,通用设备
688508,芯朋微,2021-11-02,东吴证券,3.0,3.0,买入,,,半导体
000596,古井贡酒,2021-11-02,华鑫证券,3.0,3.0,买入,,,白酒Ⅱ
002233,塔牌集团,2021-11-02,中银证券,3.0,3.0,买入,,,水泥
600887,伊利股份,2021-11-02,华鑫证券,3.0,3.0,买入,,,饮料乳品
002568,百润股份,2021-11-02,华鑫证券,2.0,2.0,增持,,,非白酒
603898,好莱客,2021-11-02,东吴证券,2.0,2.0,增持,,,家居用品
301080,百普赛斯,2021-11-02,太平洋,3.0,,买入,,,生物制品
600882,妙可蓝多,2021-11-02,华鑫证券,3.0,3.0,买入,,,饮料乳品
000596,古井贡酒,2021-11-02,民生证券,3.0,3.0,买入,,,白酒Ⅱ
300724,捷佳伟创,2021-11-02,民生证券,3.0,3.0,买入,,,光伏设备
300999,金龙鱼,2021-11-02,世纪证券,3.0,,买入,,,农产品加工
002007,华兰生物,2021-11-02,华鑫证券,3.0,3.0,买入,,,生物制品
300724,捷佳伟创,2021-11-02,东吴证券,2.0,2.0,增持,,,光伏设备
002803,吉宏股份,2021-11-02,东吴证券,2.0,2.0,增持,,,互联网电商
688089,嘉必优,2021-11-02,开源证券,3.0,3.0,买入,,,化学制品
601100,恒立液压,2021-11-02,华安证券,3.0,3.0,买入,,,工程机械
002555,三七互娱,2021-11-02,国金证券,3.0,3.0,买入,,,游戏Ⅱ
600570,恒生电子,2021-11-02,东吴证券,3.0,3.0,买入,,,软件开发
300316,晶盛机电,2021-11-02,华金证券,3.0,3.0,买入,,,光伏设备
300253,卫宁健康,2021-11-02,东吴证券,3.0,3.0,买入,,,软件开发
002236,大华股份,2021-11-02,国元证券,3.0,3.0,买入,,,计算机设备
600588,用友网络,2021-11-02,国元证券,3.0,3.0,买入,,,软件开发
603338,浙江鼎力,2021-11-02,东莞证券,3.0,3.0,买入,,,工程机械
600845,宝信软件,2021-11-02,国元证券,2.0,2.0,增持,,,IT服务Ⅱ
300792,壹网壹创,2021-11-02,东吴证券,3.0,,买入,,,互联网电商
600988,赤峰黄金,2021-11-02,信达证券,3.0,3.0,买入,,,贵金属
603517,绝味食品,2021-11-02,民生证券,3.0,3.0,买入,,,休闲食品
001215,千味央厨,2021-11-02,民生证券,3.0,3.0,买入,,,食品加工
300792,壹网壹创,2021-11-02,国元证券,2.0,2.0,增持,,,互联网电商
603259,药明康德,2021-11-02,招银国际,3.0,3.0,买入,,,医疗服务
002916,深南电路,2021-11-02,招银国际,1.0,1.0,持有,,,元件
600779,水井坊,2021-11-02,群益证券,1.0,,持有,,,白酒Ⅱ
688111,金山办公,2021-11-02,太平洋,3.0,3.0,买入,,,软件开发
002833,弘亚数控,2021-11-02,太平洋,3.0,3.0,买入,,,专用设备
600570,恒生电子,2021-11-02,太平洋,3.0,3.0,买入,,,软件开发
688561,奇安信,2021-11-02,太平洋,3.0,3.0,买入,,,软件开发
002517,恺英网络,2021-11-02,太平洋,2.0,2.0,增持,,,游戏Ⅱ
601633,长城汽车,2021-11-02,太平洋,3.0,3.0,买入,,,乘用车
002747,埃斯顿,2021-11-02,东吴证券,2.0,2.0,增持,,,自动化设备
002609,捷顺科技,2021-11-02,太平洋,3.0,3.0,买入,,,IT服务Ⅱ
603799,华友钴业,2021-11-02,东吴证券,3.0,3.0,买入,,,能源金属
300607,拓斯达,2021-11-02,太平洋,1.0,,持有,,,自动化设备
000066,中国长城,2021-11-02,太平洋,3.0,3.0,买入,,,计算机设备
600012,皖通高速,2021-11-02,东兴证券,3.0,3.0,买入,,,铁路公路
601688,华泰证券,2021-11-02,中航证券,1.0,1.0,持有,,,证券Ⅱ
000507,珠海港,2021-11-02,太平洋,2.0,2.0,增持,,,电力
600406,国电南瑞,2021-11-02,东莞证券,2.0,2.0,增持,,,电网设备
600887,伊利股份,2021-11-02,第一上海证券,3.0,,买入,,,饮料乳品
000596,古井贡酒,2021-11-02,太平洋,3.0,3.0,买入,,,白酒Ⅱ
300413,芒果超媒,2021-11-02,万联证券,2.0,2.0,增持,,,数字媒体
603659,璞泰来,2021-11-02,万联证券,2.0,2.0,增持,,,电池
600745,闻泰科技,2021-11-02,太平洋,3.0,3.0,买入,,,半导体
002777,久远银海,2021-11-02,国元证券,3.0,3.0,买入,,,IT服务Ⅱ
601169,北京银行,2021-11-02,万联证券,2.0,2.0,增持,,,银行Ⅱ
300274,阳光电源,2021-11-02,国元证券,3.0,3.0,买入,,,光伏设备
301078,孩子王,2021-11-02,国元证券,2.0,,增持,,,专业连锁Ⅱ
688561,奇安信,2021-11-02,国元证券,3.0,3.0,买入,,,软件开发
300316,晶盛机电,2021-11-02,民生证券,3.0,3.0,买入,,,光伏设备
000045,深纺织A,2021-11-02,万和证券,3.0,,买入,,,光学光电子
603501,韦尔股份,2021-11-02,招银国际,3.0,3.0,买入,,,半导体
600031,三一重工,2021-11-02,招银国际,3.0,3.0,买入,,,工程机械
300274,阳光电源,2021-11-02,东兴证券,2.0,2.0,增持,,,光伏设备
688059,华锐精密,2021-11-02,西南证券,3.0,3.0,买入,,,通用设备
688023,安恒信息,2021-11-02,东吴证券,3.0,3.0,买入,,,软件开发
600323,瀚蓝环境,2021-11-02,东兴证券,3.0,3.0,买入,,,环境治理
300662,科锐国际,2021-11-02,民生证券,3.0,,买入,,,专业服务
600872,中炬高新,2021-11-02,民生证券,3.0,3.0,买入,,,调味发酵品Ⅱ
002439,启明星辰,2021-11-02,民生证券,3.0,3.0,买入,,,软件开发
603096,新经典,2021-11-02,东吴证券,3.0,3.0,买入,,,出版
603848,好太太,2021-11-02,东吴证券,2.0,2.0,增持,,,家居用品
000034,神州数码,2021-11-02,东吴证券,3.0,3.0,买入,,,IT服务Ⅱ
002368,太极股份,2021-11-02,东吴证券,3.0,3.0,买入,,,IT服务Ⅱ
600104,上汽集团,2021-11-02,东吴证券,3.0,3.0,买入,,,乘用车
600779,水井坊,2021-11-02,开源证券,2.0,2.0,增持,,,白酒Ⅱ
603486,科沃斯,2021-11-02,西南证券,3.0,3.0,买入,,,小家电
002439,启明星辰,2021-11-01,开源证券,3.0,3.0,买入,,,软件开发
000301,东方盛虹,2021-11-01,中银证券,3.0,2.0,买入,,,炼化及贸易
600305,恒顺醋业,2021-11-01,民生证券,3.0,3.0,买入,,,调味发酵品Ⅱ
002318,久立特材,2021-11-01,申港证券,3.0,3.0,买入,,,特钢Ⅱ
600919,江苏银行,2021-11-01,申港证券,3.0,3.0,买入,,,银行Ⅱ
601009,南京银行,2021-11-01,申港证券,3.0,3.0,买入,,,银行Ⅱ
600258,首旅酒店,2021-11-01,民生证券,3.0,,买入,,,酒店餐饮
000157,中联重科,2021-11-01,东莞证券,3.0,3.0,买入,,,工程机械
600188,兖州煤业,2021-11-01,信达证券,3.0,3.0,买入,,,煤炭开采
002555,三七互娱,2021-11-01,山西证券,3.0,3.0,买入,,,游戏Ⅱ
002867,周大生,2021-11-01,万联证券,3.0,3.0,买入,,,饰品
601100,恒立液压,2021-11-01,东莞证券,3.0,3.0,买入,,,工程机械
600845,宝信软件,2021-11-01,信达证券,3.0,3.0,买入,,,IT服务Ⅱ
300348,长亮科技,2021-11-01,万联证券,3.0,3.0,买入,,,软件开发
000858,五粮液,2021-11-01,万联证券,3.0,3.0,买入,,,白酒Ⅱ
002797,第一创业,2021-11-01,山西证券,2.0,,增持,,,证券Ⅱ
603808,歌力思,2021-11-01,华金证券,3.0,3.0,买入,,,服装家纺
600031,三一重工,2021-11-01,东莞证券,3.0,3.0,买入,,,工程机械
300661,圣邦股份,2021-11-01,东吴证券,3.0,3.0,买入,,,半导体
000400,许继电气,2021-11-01,东莞证券,2.0,2.0,增持,,,电网设备
600570,恒生电子,2021-11-01,万联证券,2.0,2.0,增持,,,软件开发
688012,中微公司,2021-11-01,东吴证券,2.0,2.0,增持,,,半导体
688092,爱科科技,2021-11-01,开源证券,3.0,3.0,买入,,,专用设备
603345,安井食品,2021-11-01,东吴证券,3.0,3.0,买入,,,食品加工
603690,至纯科技,2021-11-01,上海证券,3.0,3.0,买入,,,半导体
002555,三七互娱,2021-11-01,上海证券,3.0,3.0,买入,,,游戏Ⅱ
002594,比亚迪,2021-11-01,上海证券,3.0,3.0,买入,,,乘用车
002920,德赛西威,2021-11-01,华金证券,3.0,3.0,买入,,,软件开发
601633,长城汽车,2021-11-01,华金证券,3.0,3.0,买入,,,乘用车
002765,蓝黛科技,2021-11-01,华金证券,2.0,2.0,增持,,,汽车零部件
688516,奥特维,2021-11-01,信达证券,3.0,3.0,买入,,,光伏设备
601601,中国太保,2021-11-01,华金证券,3.0,3.0,买入,,,保险Ⅱ
601939,建设银行,2021-11-01,东吴证券,3.0,3.0,买入,,,银行Ⅱ
688516,奥特维,2021-11-01,民生证券,3.0,3.0,买入,,,光伏设备
603127,昭衍新药,2021-11-01,信达证券,,,,,,医疗服务
603818,曲美家居,2021-11-01,信达证券,3.0,3.0,买入,,,家居用品
000301,东方盛虹,2021-11-01,信达证券,3.0,3.0,买入,,,炼化及贸易
002867,周大生,2021-11-01,国元证券,3.0,3.0,买入,,,饰品
300751,迈为股份,2021-11-01,民生证券,3.0,3.0,买入,,,光伏设备
603501,韦尔股份,2021-11-01,信达证券,3.0,3.0,买入,,,半导体
605108,同庆楼,2021-11-01,国元证券,3.0,3.0,买入,,,酒店餐饮
002555,三七互娱,2021-11-01,国元证券,3.0,3.0,买入,,,游戏Ⅱ
