strategy,n_days,years,total_return,cagr,vol,sharpe,sortino,max_dd,calmar,t_stat,pos_month_pct,longest_underwater_days,exposure,n_trades,win_rate,profit_factor,expectancy,avg_hold_days,top5_share,p_k,p_n,p_rebal,family
"short_squeeze(k=10,n=20,rebal=10)",2569,10.53,2.3295841030787616,0.1210264640176606,0.19851181305735782,0.6748772789717784,0.8885459436552539,-0.2693838809721345,0.4492713653872251,2.189837789445392,0.5196850393700787,789,0.8240949785908913,1437,0.0,0.0,0.0,0.0,,10,20,10,short_squeeze
"short_squeeze(k=10,n=60,rebal=10)",2569,10.53,1.9221247779261859,0.10721360021146542,0.19031272689162232,0.6301066181969072,0.874177906881349,-0.24550811294251407,0.4367008443283892,2.044566215074678,0.4881889763779528,684,0.8088750486570649,1037,0.0,0.0,0.0,0.0,,10,60,10,short_squeeze
"short_squeeze(k=10,n=5,rebal=20)",2569,10.53,2.4237356233014506,0.12399939605656485,0.19599190350990636,0.6946423634091043,0.9118301895846415,-0.37060767305183073,0.3345839956185233,2.2539714181228585,0.5196850393700787,679,0.8260801868431296,898,0.0,0.0,0.0,0.0,,10,5,20,short_squeeze
"short_squeeze(k=10,n=10,rebal=20)",2569,10.53,2.69383272422822,0.13213492259793647,0.18834944816520122,0.7533185737842686,0.9931001942547915,-0.27299733794819137,0.4840154251724339,2.4443636373078754,0.5118110236220472,536,0.8224211755546905,894,0.0,0.0,0.0,0.0,,10,10,20,short_squeeze
"short_squeeze(k=10,n=20,rebal=20)",2569,10.53,1.0501964588905515,0.07056710607057348,0.19532672951272895,0.4468634343103811,0.5746359211288773,-0.3940198722299506,0.17909529707524602,1.4499798195386302,0.5275590551181102,976,0.8220319190346439,960,0.0,0.0,0.0,0.0,,10,20,20,short_squeeze
"short_squeeze(k=10,n=60,rebal=20)",2569,10.53,1.9900266772132227,0.10963193515458558,0.19036361347253014,0.6414489258767381,0.8955937128914894,-0.2553949566734087,0.4292642915998516,2.081369667718176,0.4881889763779528,598,0.811132736473336,636,0.0,0.0,0.0,0.0,,10,60,20,short_squeeze
"short_squeeze(k=20,n=5,rebal=5)",2569,10.53,1.0484113052132442,0.0704785351976176,0.21299108635368844,0.426536566807781,0.559964025671747,-0.35886553481930594,0.1963925993425492,1.3840233205051153,0.5039370078740157,807,0.9026858699883222,3435,0.0,0.0,0.0,0.0,,20,5,5,short_squeeze
"short_squeeze(k=20,n=10,rebal=5)",2569,10.53,0.5546843251803075,0.042802126217920566,0.21075415315871007,0.30447873481956583,0.4028533449435496,-0.3345062306554335,0.1279561404104606,0.9879707916767633,0.48031496062992124,822,0.9025690930323084,2402,0.0,0.0,0.0,0.0,,20,10,5,short_squeeze
"short_squeeze(k=20,n=20,rebal=5)",2569,10.53,2.4901416670475927,0.12605205760197857,0.20965366187593065,0.6712833084153329,0.8926277606516159,-0.2904981333089045,0.4339169280235604,2.1781760951138693,0.5196850393700787,675,0.9026858699883222,1739,0.0,0.0,0.0,0.0,,20,20,5,short_squeeze
"short_squeeze(k=20,n=60,rebal=5)",2569,10.53,2.1941108327809173,0.11661241076871476,0.20550940568982304,0.6391313196698318,0.8951035265426682,-0.3059175217267971,0.38118905419499544,2.0738495128528815,0.4881889763779528,565,0.9025690930323084,1068,0.0,0.0,0.0,0.0,,20,60,5,short_squeeze
"short_squeeze(k=20,n=5,rebal=10)",2569,10.53,1.1099472556105798,0.07349211679179013,0.21234791947688886,0.4403768111404167,0.576480879476858,-0.3401171215093798,0.21607885091360612,1.4289320631745073,0.44881889763779526,891,0.9026469443363176,1572,0.0,0.0,0.0,0.0,,20,5,10,short_squeeze
"short_squeeze(k=20,n=10,rebal=10)",2569,10.53,1.7961207730818285,0.10258797733849523,0.21231199855421526,0.5662951217075561,0.7404189512953645,-0.3175869260270543,0.32302330143702473,1.8375110499840097,0.4881889763779528,497,0.9026858699883222,1784,0.0,0.0,0.0,0.0,,20,10,10,short_squeeze
"short_squeeze(k=20,n=20,rebal=10)",2569,10.53,2.940120428393545,0.1390968550235563,0.21278390407243433,0.7186413878016547,0.9407684292590142,-0.29775192782088056,0.46715685786334576,2.3318433100388196,0.5511811023622047,670,0.9026858699883222,1282,0.0,0.0,0.0,0.0,,20,20,10,short_squeeze
"short_squeeze(k=20,n=60,rebal=10)",2569,10.53,2.0643375538457978,0.11222221521591846,0.20397053442911878,0.6233801538436186,0.8427803508930863,-0.2757565928976432,0.4069611320501545,2.02274022346235,0.47244094488188976,586,0.9026469443363176,787,0.0,0.0,0.0,0.0,,20,60,10,short_squeeze
"short_squeeze(k=20,n=5,rebal=20)",2569,10.53,2.5904307841700307,0.12908604018997738,0.20804127274639758,0.6879682568573722,0.9008128552648015,-0.3663042168385786,0.3524011852881903,2.23231531679428,0.5354330708661418,767,0.9026469443363176,797,0.0,0.0,0.0,0.0,,20,5,20,short_squeeze
"short_squeeze(k=20,n=10,rebal=20)",2569,10.53,3.160358593983716,0.14499652251396955,0.20182053639449046,0.7722017618275838,1.0120227475864214,-0.30329823478862994,0.47806583053481455,2.505635693800066,0.5275590551181102,561,0.9026858699883222,839,0.0,0.0,0.0,0.0,,20,10,20,short_squeeze
"short_squeeze(k=20,n=20,rebal=20)",2569,10.53,1.8609779129140294,0.10499192522542566,0.20816330350656198,0.5839134458802715,0.7562800788141856,-0.3957631612591903,0.26528978819396765,1.8946788836957806,0.5196850393700787,947,0.9026858699883222,930,0.0,0.0,0.0,0.0,,20,20,20,short_squeeze
"short_squeeze(k=20,n=60,rebal=20)",2569,10.53,2.3005371561393257,0.12009391282904125,0.20682329212050365,0.6515297526969689,0.8884599692482037,-0.26755695893289966,0.4488536321686908,2.114079874755268,0.5118110236220472,565,0.9026469443363176,556,0.0,0.0,0.0,0.0,,20,60,20,short_squeeze
"margin_plus_reversal(k=5,n=5,rebal=5)",2569,10.53,0.22141825336082332,0.019178512709123297,0.11496023134538477,0.22278281037169878,0.29894640429817604,-0.26721620684950476,0.07177151766069552,0.7228843408894697,0.47244094488188976,1114,0.40027247956403267,1571,0.0,0.0,0.0,0.0,,5,5,5,margin_plus_reversal
"margin_plus_reversal(k=5,n=10,rebal=5)",2569,10.53,0.16375163951422023,0.014507633226052974,0.11503178554914086,0.18276902553935417,0.242752656366112,-0.19619551484593012,0.07394477512620835,0.5930478493452502,0.4645669291338583,800,0.40256909303230826,1282,0.0,0.0,0.0,0.0,,5,10,5,margin_plus_reversal
"margin_plus_reversal(k=5,n=20,rebal=5)",2569,10.53,0.0073480642334395885,0.0006955989563508513,0.11578591738777044,0.06398098641050277,0.08301934275558488,-0.22196424617525568,0.0031338333463022203,0.20760512498090783,0.47244094488188976,738,0.4060724017127287,1142,0.0,0.0,0.0,0.0,,5,20,5,margin_plus_reversal
"margin_plus_reversal(k=5,n=60,rebal=5)",2569,10.53,0.3377082547806556,0.028020152672278753,0.12407797802118463,0.28482085591381867,0.3834340184819411,-0.2679119335133249,0.10458717648307048,0.9241850228719036,0.4881889763779528,822,0.40144024912417287,995,0.0,0.0,0.0,0.0,,5,60,5,margin_plus_reversal
"margin_plus_reversal(k=5,n=5,rebal=10)",2569,10.53,0.5294728686538128,0.04118407755206954,0.1145542575292012,0.4096125236376042,0.5467603098495115,-0.2029550968080831,0.202922115284514,1.3291082856698586,0.4645669291338583,397,0.397041650447645,849,0.0,0.0,0.0,0.0,,5,5,10,margin_plus_reversal
"margin_plus_reversal(k=5,n=10,rebal=10)",2569,10.53,0.4106380601648969,0.033216380676328594,0.11293271030764519,0.34581390090638664,0.476856498890972,-0.24278168131694344,0.13681584416151113,1.1220948932731767,0.47244094488188976,1119,0.4023355391202803,848,0.0,0.0,0.0,0.0,,5,10,10,margin_plus_reversal
"margin_plus_reversal(k=5,n=20,rebal=10)",2569,10.53,0.34865224862601596,0.02881601757062824,0.11651176818514672,0.302300089675787,0.3792402479623084,-0.20869911363831406,0.1380744607309058,0.9809015368443775,0.5196850393700787,584,0.4066173608407941,776,0.0,0.0,0.0,0.0,,5,20,10,margin_plus_reversal
"margin_plus_reversal(k=5,n=60,rebal=10)",2569,10.53,0.9853550641894044,0.06730428101646035,0.12307813877099545,0.590929779122001,0.7862694530933778,-0.16661231759017425,0.40395741437324284,1.9174454401569647,0.5118110236220472,630,0.40517711171662124,690,0.0,0.0,0.0,0.0,,5,60,10,margin_plus_reversal
"margin_plus_reversal(k=5,n=5,rebal=20)",2569,10.53,0.879096098915906,0.06174271332185177,0.11603356659331843,0.5743687867519213,0.7999256657434991,-0.24689938729256988,0.2500723634793315,1.8637084304031752,0.5354330708661418,545,0.40023355391202803,481,0.0,0.0,0.0,0.0,,5,5,20,margin_plus_reversal
"margin_plus_reversal(k=5,n=10,rebal=20)",2569,10.53,0.45598850792117784,0.03632628101402324,0.11653476792139505,0.3644489625162117,0.5189359143823165,-0.23632119175251864,0.15371571522906424,1.1825618305865964,0.47244094488188976,826,0.4096924873491631,485,0.0,0.0,0.0,0.0,,5,10,20,margin_plus_reversal
"margin_plus_reversal(k=5,n=20,rebal=20)",2569,10.53,0.3945217567658472,0.032089383987302655,0.121469990383682,0.32095294386893003,0.41606466204422066,-0.2607572383242195,0.12306229423784379,1.0414262074265497,0.48031496062992124,657,0.4154145581938497,496,0.0,0.0,0.0,0.0,,5,20,20,margin_plus_reversal
"margin_plus_reversal(k=5,n=60,rebal=20)",2569,10.53,0.30905645094571366,0.025908295811858828,0.12534176251801846,0.2668855322872481,0.3477816634939724,-0.2409161468597102,0.10754071966353378,0.8659885912136386,0.5196850393700787,912,0.40642273258077066,461,0.0,0.0,0.0,0.0,,5,60,20,margin_plus_reversal
"margin_plus_reversal(k=10,n=5,rebal=5)",2569,10.53,0.5923675331335103,0.04517686795476372,0.20466541577119862,0.3183150485662435,0.42207408002000246,-0.3618162410531216,0.12486136007402411,1.0328667804041665,0.48031496062992124,917,0.808991825613079,2875,0.0,0.0,0.0,0.0,,10,5,5,margin_plus_reversal
"margin_plus_reversal(k=10,n=10,rebal=5)",2569,10.53,0.4979919301579374,0.03912942405760522,0.19882951971001617,0.29268414457561426,0.38406989503585054,-0.427593806850911,0.09151073619559806,0.9496997752534807,0.4881889763779528,1119,0.8102374464772286,2285,0.0,0.0,0.0,0.0,,10,10,5,margin_plus_reversal
"margin_plus_reversal(k=10,n=20,rebal=5)",2569,10.53,0.5568264258459985,0.04293850746656247,0.19809450216031857,0.31183944828232757,0.3954352056715597,-0.33875964351836685,0.12675213322520348,1.0118547910352733,0.4881889763779528,846,0.8115609186453874,2035,0.0,0.0,0.0,0.0,,10,20,5,margin_plus_reversal
"margin_plus_reversal(k=10,n=60,rebal=5)",2569,10.53,0.7929843117202173,0.05702275744557306,0.21547249284788922,0.3654806162765227,0.48205773270104363,-0.45952574016512127,0.12409045339893927,1.1859093345852412,0.4881889763779528,971,0.8118723238614247,1697,0.0,0.0,0.0,0.0,,10,60,5,margin_plus_reversal
"margin_plus_reversal(k=10,n=5,rebal=10)",2569,10.53,1.394623050564737,0.08647418288175479,0.20095357798726254,0.5130364286616903,0.7098827715304543,-0.37236703616754285,0.2322283512841523,1.6646975588764112,0.5196850393700787,386,0.8088361230050604,1598,0.0,0.0,0.0,0.0,,10,5,10,margin_plus_reversal
"margin_plus_reversal(k=10,n=10,rebal=10)",2569,10.53,1.0448784172108256,0.07030304390498188,0.19403216668506024,0.4472645791265095,0.6078566070135979,-0.33807671914233606,0.20794997089220774,1.4512814518572297,0.4566929133858268,865,0.8139743090696768,1576,0.0,0.0,0.0,0.0,,10,10,10,margin_plus_reversal
"margin_plus_reversal(k=10,n=20,rebal=10)",2569,10.53,0.6537674129221636,0.04893938775347384,0.1978081887497519,0.3410240308919817,0.43129034738107036,-0.3052975557348263,0.16030062093252181,1.1065527514780698,0.49606299212598426,676,0.8159984429739199,1377,0.0,0.0,0.0,0.0,,10,20,10,margin_plus_reversal
"margin_plus_reversal(k=10,n=60,rebal=10)",2569,10.53,2.160888168731081,0.1155040900070452,0.2148652475941319,0.6165876777139564,0.820841975942148,-0.3077577423703134,0.3753084784072254,2.0007000372298216,0.49606299212598426,716,0.8179057999221486,1200,0.0,0.0,0.0,0.0,,10,60,10,margin_plus_reversal
"margin_plus_reversal(k=10,n=5,rebal=20)",2569,10.53,1.63184720874143,0.09626554958204636,0.2057282382371649,0.5495226593569356,0.7506898542863094,-0.4367901750879506,0.22039312024970034,1.7830878636924248,0.5433070866141733,597,0.811599844297392,928,0.0,0.0,0.0,0.0,,10,5,20,margin_plus_reversal
"margin_plus_reversal(k=10,n=10,rebal=20)",2569,10.53,1.4833992884948772,0.09023712058789268,0.19992108663156533,0.5321990375716079,0.7272877627166418,-0.35585634272676114,0.2535773843356219,1.7268762785382055,0.5196850393700787,574,0.8206695212144803,927,0.0,0.0,0.0,0.0,,10,10,20,margin_plus_reversal
"margin_plus_reversal(k=10,n=20,rebal=20)",2569,10.53,1.0835649646474645,0.07220997688471198,0.2031759716511274,0.4453227834251134,0.5739231962979152,-0.36469991515240685,0.19799833749491189,1.4449807246897979,0.49606299212598426,723,0.8248345659789802,929,0.0,0.0,0.0,0.0,,10,20,20,margin_plus_reversal
"margin_plus_reversal(k=10,n=60,rebal=20)",2569,10.53,0.7122006366521367,0.0524044891555655,0.21674446654715263,0.34452065324530734,0.44740644122191475,-0.45023742290860025,0.11639301064097418,1.1178985709378653,0.49606299212598426,923,0.8200467107824055,816,0.0,0.0,0.0,0.0,,10,60,20,margin_plus_reversal
"margin_plus_reversal(k=20,n=5,rebal=5)",2569,10.53,0.6777700995814977,0.05037595512006687,0.22089191111410322,0.33329773899117104,0.43267112590278184,-0.38679582890687947,0.13023913743442878,1.0814825253734677,0.5196850393700787,790,0.9026858699883222,2379,0.0,0.0,0.0,0.0,,20,5,5,margin_plus_reversal
"margin_plus_reversal(k=20,n=10,rebal=5)",2569,10.53,0.8995110229137715,0.06283294334938971,0.2138627981445534,0.3922930869480551,0.5063293871280745,-0.38253609421585055,0.1642536333158028,1.2729102802895833,0.5039370078740157,615,0.9026858699883222,1816,0.0,0.0,0.0,0.0,,20,10,5,margin_plus_reversal
"margin_plus_reversal(k=20,n=20,rebal=5)",2569,10.53,0.5364760133083348,0.041635940156273143,0.21425055732176154,0.29815632252167945,0.37757211640334065,-0.3458721968977574,0.12037955212855997,0.967455865775776,0.5118110236220472,910,0.9026858699883222,1458,0.0,0.0,0.0,0.0,,20,20,5,margin_plus_reversal
"margin_plus_reversal(k=20,n=60,rebal=5)",2569,10.53,1.5096636397287049,0.09132704736230823,0.23000490815304894,0.4955372334013622,0.6397008631839698,-0.436526093422975,0.20921326064652052,1.60791627395253,0.5354330708661418,858,0.9026858699883222,1117,0.0,0.0,0.0,0.0,,20,60,5,margin_plus_reversal
"margin_plus_reversal(k=20,n=5,rebal=10)",2569,10.53,0.9863552912355895,0.06735534037927837,0.22014463343565566,0.4062505572302284,0.5452398052078387,-0.43567870997147873,0.15459864996315226,1.318199397024305,0.5118110236220472,569,0.9026858699883222,1413,0.0,0.0,0.0,0.0,,20,5,10,margin_plus_reversal
"margin_plus_reversal(k=20,n=10,rebal=10)",2569,10.53,1.0561730901146578,0.07086313106750652,0.20867451105177154,0.43281996078375784,0.5688494383656649,-0.3553144491928901,0.19943779722010951,1.4044116399867423,0.4881889763779528,787,0.9026858699883222,1376,0.0,0.0,0.0,0.0,,20,10,10,margin_plus_reversal
"margin_plus_reversal(k=20,n=20,rebal=10)",2569,10.53,0.7254287965480697,0.05317404416094762,0.2108217904044318,0.3518022384236808,0.44068678378659587,-0.3372370272438898,0.15767558086820682,1.141525815308815,0.5039370078740157,854,0.9026858699883222,1137,0.0,0.0,0.0,0.0,,20,20,10,margin_plus_reversal
"margin_plus_reversal(k=20,n=60,rebal=10)",2569,10.53,1.7419448821390184,0.10054093265508479,0.22971951191843465,0.5324945070032787,0.6885180482336642,-0.3891235893155852,0.25837789179505266,1.7278350159964944,0.5196850393700787,823,0.9026858699883222,882,0.0,0.0,0.0,0.0,,20,60,10,margin_plus_reversal
"margin_plus_reversal(k=20,n=5,rebal=20)",2569,10.53,1.5537642671455685,0.09313414274199538,0.21969705360966668,0.5153208334043917,0.6939103444365934,-0.47776879623443247,0.1949355911814219,1.672109981827703,0.5433070866141733,712,0.9026858699883222,853,0.0,0.0,0.0,0.0,,20,5,20,margin_plus_reversal
"margin_plus_reversal(k=20,n=10,rebal=20)",2569,10.53,1.2932700495847387,0.08202059439190812,0.21154734636411676,0.47864263061487566,0.6465978700155036,-0.39086713115687255,0.20984264946798395,1.5530967670995446,0.5118110236220472,574,0.9026858699883222,835,0.0,0.0,0.0,0.0,,20,10,20,margin_plus_reversal
"margin_plus_reversal(k=20,n=20,rebal=20)",2569,10.53,0.8611035197016832,0.060772921356312626,0.2129164365603681,0.38410660424257753,0.5027614593097051,-0.3825327165043133,0.15886986585532317,1.2463468297932072,0.5196850393700787,620,0.9026858699883222,844,0.0,0.0,0.0,0.0,,20,20,20,margin_plus_reversal
"margin_plus_reversal(k=20,n=60,rebal=20)",2569,10.53,0.836071586005535,0.05940950058011629,0.22923286974213206,0.36690922415775856,0.4812349213211466,-0.4567390343368011,0.13007318427771491,1.1905448729595602,0.5196850393700787,979,0.9026858699883222,674,0.0,0.0,0.0,0.0,,20,60,20,margin_plus_reversal
"price_momentum_cs(k=5,n=5,rebal=5)",2569,10.53,0.7642936905499673,0.05540453221585451,0.16142652554023193,0.4148638051071587,0.5628286058339447,-0.2760953895549494,0.20067170373675408,1.3461476126161815,0.5118110236220472,772,0.38540288049824833,1766,0.0,0.0,0.0,0.0,,5,5,5,price_momentum_cs
"price_momentum_cs(k=5,n=10,rebal=5)",2569,10.53,0.6789548543610135,0.050446380269679736,0.1697795305086002,0.3747405628010429,0.524258318413027,-0.33604037562810596,0.15011999726338976,1.215955954110694,0.4330708661417323,969,0.3913974309069677,1352,0.0,0.0,0.0,0.0,,5,10,5,price_momentum_cs
"price_momentum_cs(k=5,n=20,rebal=5)",2569,10.53,1.0070050762054925,0.06840430046683355,0.17632532332679124,0.46339219291748257,0.662211255304733,-0.31439058613268345,0.21757744501282433,1.5036122373696135,0.49606299212598426,942,0.3962242117555469,1010,0.0,0.0,0.0,0.0,,5,20,5,price_momentum_cs
"price_momentum_cs(k=5,n=60,rebal=5)",2569,10.53,0.9598105971159636,0.06599233917226077,0.18237312197434793,0.44163600910994,0.626895588584329,-0.2644254142123481,0.24956882215287107,1.4330179012727409,0.49606299212598426,948,0.40622810432074735,615,0.0,0.0,0.0,0.0,,5,60,5,price_momentum_cs
"price_momentum_cs(k=5,n=5,rebal=10)",2569,10.53,1.186225464544831,0.07711915075683695,0.1588936507722902,0.5470006522849905,0.7735582539268742,-0.2833772836000633,0.272143023523639,1.7749044701133605,0.44881889763779526,629,0.38703775788244454,902,0.0,0.0,0.0,0.0,,5,5,10,price_momentum_cs
"price_momentum_cs(k=5,n=10,rebal=10)",2569,10.53,0.8595467039484617,0.06068861131892245,0.16715251065433429,0.4360206303016349,0.6230345893395167,-0.3506280817091918,0.173085427222732,1.4147971534425392,0.4409448818897638,1070,0.39307123394316856,909,0.0,0.0,0.0,0.0,,5,10,10,price_momentum_cs
"price_momentum_cs(k=5,n=20,rebal=10)",2569,10.53,0.5269644512930953,0.04102177184728961,0.17531179164797764,0.3168872734308799,0.45888263002264573,-0.369226326338738,0.11110196895780167,1.0282339441187112,0.4645669291338583,1120,0.3973141300116777,692,0.0,0.0,0.0,0.0,,5,20,10,price_momentum_cs
"price_momentum_cs(k=5,n=60,rebal=10)",2569,10.53,0.9263799207634587,0.06425178802180631,0.1776716853050457,0.439413340475327,0.6119658848659721,-0.2685789375005314,0.23922869239021835,1.4258057992785735,0.5118110236220472,533,0.40338653172440636,434,0.0,0.0,0.0,0.0,,5,60,10,price_momentum_cs
"price_momentum_cs(k=5,n=5,rebal=20)",2569,10.53,0.9797547658738348,0.06701796744132782,0.159370010909352,0.4866552646660646,0.7026753371568142,-0.3091099059125987,0.21680951066083679,1.5790961145142681,0.49606299212598426,770,0.39252627481510316,472,0.0,0.0,0.0,0.0,,5,5,20,price_momentum_cs
"price_momentum_cs(k=5,n=10,rebal=20)",2569,10.53,0.6920189490951107,0.05121997872307671,0.16455354438453182,0.3856890571206558,0.565483329974019,-0.37709044729159547,0.13582942525051414,1.2514815635002186,0.4566929133858268,1073,0.39953289217594395,477,0.0,0.0,0.0,0.0,,5,10,20,price_momentum_cs
"price_momentum_cs(k=5,n=20,rebal=20)",2569,10.53,1.2776687780804483,0.08131928971352531,0.17278267956846283,0.5387881192921489,0.789994107370036,-0.32828958706449674,0.24770596728536834,1.7482564917991528,0.48031496062992124,975,0.40260801868431295,471,0.0,0.0,0.0,0.0,,5,20,20,price_momentum_cs
"price_momentum_cs(k=5,n=60,rebal=20)",2569,10.53,0.5642088182903462,0.043407225063035515,0.17426459313363313,0.3309847179035338,0.4652685889306087,-0.30731262429492223,0.14124777712151,1.0739772482759644,0.47244094488188976,1039,0.4056442195406773,309,0.0,0.0,0.0,0.0,,5,60,20,price_momentum_cs
"price_momentum_cs(k=10,n=5,rebal=5)",2569,10.53,1.453995326495063,0.08900445804196777,0.2615843413348543,0.45720183709742096,0.6129014101933926,-0.47219228303781413,0.18849197930420247,1.4835258075441236,0.4566929133858268,1043,0.7878941222265473,3383,0.0,0.0,0.0,0.0,,10,5,5,price_momentum_cs
"price_momentum_cs(k=10,n=10,rebal=5)",2569,10.53,2.2322362769847066,0.1178715064588427,0.2731328815915439,0.5447553300051862,0.7446516506489005,-0.3916946281116749,0.3009270436694289,1.7676188617057247,0.4330708661417323,957,0.799649669131958,2448,0.0,0.0,0.0,0.0,,10,10,5,price_momentum_cs
"price_momentum_cs(k=10,n=20,rebal=5)",2569,10.53,1.0576673707306394,0.07093702170333716,0.28387551084921053,0.38367011366285847,0.5256004944467293,-0.5215725398789902,0.13600605146849798,1.244930507750684,0.4251968503937008,1044,0.8020630595562477,1790,0.0,0.0,0.0,0.0,,10,20,5,price_momentum_cs
"price_momentum_cs(k=10,n=60,rebal=5)",2569,10.53,1.7177566876553154,0.09961513394051913,0.3000369011125894,0.46681368711792004,0.6351325806538626,-0.529194258474522,0.18823925684241924,1.5147142814447994,0.4645669291338583,1042,0.820241339042429,1076,0.0,0.0,0.0,0.0,,10,60,5,price_momentum_cs
"price_momentum_cs(k=10,n=5,rebal=10)",2569,10.53,3.358296961709592,0.15006241494140826,0.25752724718312736,0.671735972324034,0.9551164078554035,-0.4086152809902306,0.3672462140371986,2.1796448962782855,0.4881889763779528,947,0.7961074347995328,1730,0.0,0.0,0.0,0.0,,10,5,10,price_momentum_cs
"price_momentum_cs(k=10,n=10,rebal=10)",2569,10.53,3.7865793745812084,0.16034688697556732,0.2725392797213524,0.6820421979673608,0.9475203281069388,-0.511953215152188,0.3132061333532227,2.213086476078829,0.4645669291338583,981,0.8040871934604905,1743,0.0,0.0,0.0,0.0,,10,10,10,price_momentum_cs
"price_momentum_cs(k=10,n=20,rebal=10)",2569,10.53,0.9645134660824171,0.06623503228796546,0.2823233519251986,0.3684140837633077,0.5132800472807909,-0.5576984633516288,0.11876495389624964,1.1954278324763814,0.4645669291338583,1044,0.806267029972752,1287,0.0,0.0,0.0,0.0,,10,20,10,price_momentum_cs
"price_momentum_cs(k=10,n=60,rebal=10)",2569,10.53,1.6818754975632162,0.09822795846232579,0.2958246738278939,0.4649529225796021,0.6298984813043996,-0.5767613550259962,0.17030953548872632,1.508676483714408,0.4881889763779528,1052,0.8210198520825223,775,0.0,0.0,0.0,0.0,,10,60,10,price_momentum_cs
"price_momentum_cs(k=10,n=5,rebal=20)",2569,10.53,2.7750173572603494,0.13447505030106455,0.25930707103857764,0.6163409764934678,0.8550013781017693,-0.3855494506680174,0.3487880739242866,1.9998995425737396,0.4881889763779528,638,0.7992604126119113,903,0.0,0.0,0.0,0.0,,10,5,20,price_momentum_cs
"price_momentum_cs(k=10,n=10,rebal=20)",2569,10.53,2.4909869328517997,0.12607795683148204,0.2690045098097821,0.5758036077788588,0.8083977737834448,-0.4881592308793442,0.2582721965625271,1.868364129155792,0.4566929133858268,1042,0.8152199299338264,910,0.0,0.0,0.0,0.0,,10,10,20,price_momentum_cs
"price_momentum_cs(k=10,n=20,rebal=20)",2569,10.53,1.599359126237716,0.09497301209848152,0.2764967261753582,0.46647811968595604,0.6556740921429087,-0.543625268725436,0.17470308604519394,1.5136254342331381,0.4330708661417323,1070,0.8085247177890229,907,0.0,0.0,0.0,0.0,,10,20,20,price_momentum_cs
"price_momentum_cs(k=10,n=60,rebal=20)",2569,10.53,1.7759167900213475,0.10182879818220858,0.2941028463956529,0.47707346881007695,0.6505721691742974,-0.5533034409835408,0.18403789067568388,1.548005160188229,0.4881889763779528,1041,0.8228104320747371,559,0.0,0.0,0.0,0.0,,10,60,20,price_momentum_cs
"price_momentum_cs(k=20,n=5,rebal=5)",2569,10.53,1.3705288270423983,0.08543112966881261,0.2845463065255914,0.4309463053849488,0.5871280263025943,-0.4476548098703813,0.19084153187932737,1.3983320140687359,0.44881889763779526,1044,0.901557026080187,3349,0.0,0.0,0.0,0.0,,20,5,5,price_momentum_cs
"price_momentum_cs(k=20,n=10,rebal=5)",2569,10.53,3.866008966694939,0.1621621158451627,0.2897809010876277,0.6636805619660224,0.9308192634907209,-0.39122480510976965,0.4144985535865073,2.153506748557059,0.48031496062992124,644,0.9024133904242897,2172,0.0,0.0,0.0,0.0,,20,10,5,price_momentum_cs
"price_momentum_cs(k=20,n=20,rebal=5)",2569,10.53,0.8247258858081028,0.058785982949210336,0.3032240089848485,0.3403306986635331,0.4742988708348061,-0.5482219733300038,0.10723025673730875,1.1043030311780913,0.4566929133858268,1067,0.9018684312962242,1387,0.0,0.0,0.0,0.0,,20,20,5,price_momentum_cs
"price_momentum_cs(k=20,n=60,rebal=5)",2569,10.53,1.9992910218677866,0.10995802417020428,0.30902172845384235,0.49270996224904945,0.6599390622938175,-0.6098520011813562,0.18030280126522902,1.5987423612972158,0.49606299212598426,1079,0.9024912417282989,614,0.0,0.0,0.0,0.0,,20,60,5,price_momentum_cs
"price_momentum_cs(k=20,n=5,rebal=10)",2569,10.53,2.1803492229980046,0.11615458985211546,0.2750799872372843,0.5371956095467584,0.7605676543949716,-0.43355671006337804,0.2679109494929413,1.7430891256287737,0.44881889763779526,977,0.9018295056442195,1707,0.0,0.0,0.0,0.0,,20,5,10,price_momentum_cs
"price_momentum_cs(k=20,n=10,rebal=10)",2569,10.53,2.9014979029999877,0.1380316046372072,0.29237562744690343,0.5884111206724539,0.8384276896319696,-0.5303619849805346,0.2602592352886553,1.909272912167984,0.48031496062992124,978,0.902608018684313,1701,0.0,0.0,0.0,0.0,,20,10,10,price_momentum_cs
"price_momentum_cs(k=20,n=20,rebal=10)",2569,10.53,0.7621267597335388,0.05528134650464556,0.2999958289446544,0.32951414660639855,0.4632772755520832,-0.5715824631068334,0.09671630967151108,1.0692055472587858,0.44881889763779526,1077,0.901557026080187,1152,0.0,0.0,0.0,0.0,,20,20,10,price_momentum_cs
"price_momentum_cs(k=20,n=60,rebal=10)",2569,10.53,1.7666039332432923,0.10147717577928628,0.30799408963205643,0.4683738330770315,0.6290415211498057,-0.6470234662317303,0.15683693262361895,1.5197766337935377,0.48031496062992124,1107,0.9024912417282989,533,0.0,0.0,0.0,0.0,,20,60,10,price_momentum_cs
"price_momentum_cs(k=20,n=5,rebal=20)",2569,10.53,1.9057322184491725,0.10662216096864885,0.2763043437908413,0.5050748643939985,0.6949056808311476,-0.46566006549322236,0.2289699479720593,1.638863922392083,0.4409448818897638,762,0.901050992604126,906,0.0,0.0,0.0,0.0,,20,5,20,price_momentum_cs
