strategy,family,n_days,years,total_return,cagr,vol,sharpe,sortino,max_dd,calmar,t_stat,pos_month_pct,longest_underwater_days,exposure,n_trades,win_rate,profit_factor,expectancy,avg_hold_days,top5_share,blocked,p_fast,p_slow,p_n1,p_n2,p_n3,p_sig,p_n,p_thresh,p_entry_n,p_exit_n,p_atr_mult,p_atr_n,p_vol_mult,p_k,p_mult,p_hi,p_lo,p_k_hi,p_k_lo,p_ma_n,p_rsi_hi,p_rsi_lo,p_rsi_n,p_dip
"roc_momentum(n=5,thresh=0.1)",roc_momentum,2569,10.53,-0.3059303169789739,-0.03408994391865616,0.19909923680907013,-0.07430628339196353,-0.08515509910377034,-0.5602008028307053,-0.0608530793715379,-0.24110858734624063,0.3779527559055118,2244,0.3566757493188011,3571,0.0,0.0,0.0,0.0,,107,,,,,,,5.0,0.1,,,,,,,,,,,,,,,,
"roc_momentum(n=5,thresh=0.2)",roc_momentum,2569,10.53,0.11352235023782664,0.010265213972785459,0.11752912098135038,0.1453418153099876,0.1295517027600738,-0.24411293862454553,0.04205108516830288,0.4716042597215857,0.3858267716535433,1800,0.08369015181004283,910,0.0,0.0,0.0,0.0,,63,,,,,,,5.0,0.2,,,,,,,,,,,,,,,,
"roc_momentum(n=10,thresh=0.0)",roc_momentum,2569,10.53,0.2405895156736082,0.020687193247501456,0.257319603104042,0.2081615237127749,0.29416076245148776,-0.6377561515948584,0.032437465629721156,0.6754412767151841,0.4251968503937008,1216,0.8904632152588556,3065,0.0,0.0,0.0,0.0,,211,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,
"roc_momentum(n=10,thresh=0.02)",roc_momentum,2569,10.53,-0.278989738893079,-0.03059003734883825,0.26617038550330313,0.01647616314004106,0.023010126006561788,-0.6796634087745919,-0.04500762723712163,0.053461756371617215,0.4015748031496063,2261,0.8713896457765667,3681,0.0,0.0,0.0,0.0,,181,,,,,,,10.0,0.02,,,,,,,,,,,,,,,,
"roc_momentum(n=10,thresh=0.05)",roc_momentum,2569,10.53,-0.4177229952860667,-0.05006838001481673,0.2674889635409951,-0.058163110243583685,-0.07963685634906575,-0.6817498361898755,-0.07344098576486065,-0.1887273149232871,0.3700787401574803,2293,0.7937718956792527,4180,0.0,0.0,0.0,0.0,,149,,,,,,,10.0,0.05,,,,,,,,,,,,,,,,
"roc_momentum(n=10,thresh=0.1)",roc_momentum,2569,10.53,0.2159208387269862,0.0187419403657072,0.2445167526395162,0.19815973573482465,0.25521064849397895,-0.45479479314868587,0.04120966345272098,0.6429875344444327,0.4094488188976378,974,0.5472946671856753,3508,0.0,0.0,0.0,0.0,,118,,,,,,,10.0,0.1,,,,,,,,,,,,,,,,
"roc_momentum(n=10,thresh=0.2)",roc_momentum,2569,10.53,0.17160789447311164,0.015156138128994634,0.17520049768015927,0.1734723404828408,0.18193454267829243,-0.2913837330733581,0.05201435910349519,0.5628820208492274,0.3858267716535433,989,0.2045543012845465,1509,0.0,0.0,0.0,0.0,,68,,,,,,,10.0,0.2,,,,,,,,,,,,,,,,
"roc_momentum(n=20,thresh=0.0)",roc_momentum,2569,10.53,1.024022205460715,0.06926141454946855,0.2625955691558641,0.3860857569590143,0.5534246980567424,-0.6235029215258917,0.11108434645336683,1.2527687727813308,0.4566929133858268,1111,0.8956403269754768,1915,0.0,0.0,0.0,0.0,,208,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,
"roc_momentum(n=20,thresh=0.02)",roc_momentum,2569,10.53,0.22061781440347406,0.01911505730482088,0.27264888611629856,0.2056849302741315,0.2938203234155713,-0.6251670538326679,0.030575919168538294,0.6674052410239298,0.4330708661417323,1133,0.8850525496302064,2252,0.0,0.0,0.0,0.0,,197,,,,,,,20.0,0.02,,,,,,,,,,,,,,,,
"roc_momentum(n=20,thresh=0.05)",roc_momentum,2569,10.53,-0.06898448134809976,-0.006766013090165668,0.27624793293503724,0.11370546176584098,0.15782524330813827,-0.6162828478295581,-0.010978746388925797,0.36895080750168374,0.44881889763779526,1180,0.8412611911249513,2612,0.0,0.0,0.0,0.0,,165,,,,,,,20.0,0.05,,,,,,,,,,,,,,,,
"roc_momentum(n=20,thresh=0.1)",roc_momentum,2569,10.53,-0.10290537082229745,-0.010261090283582464,0.2696144938728567,0.09654509745803695,0.1310445327601191,-0.5848943272558464,-0.017543494278230574,0.31326895924160825,0.3858267716535433,1178,0.6974309069676917,2787,0.0,0.0,0.0,0.0,,119,,,,,,,20.0,0.1,,,,,,,,,,,,,,,,
"roc_momentum(n=20,thresh=0.2)",roc_momentum,2569,10.53,0.5665690604100524,0.04355665755418281,0.23581069360721918,0.2986173004414525,0.3535770278689235,-0.4279929223563831,0.10176957439944265,0.9689516441939753,0.36220472440944884,949,0.3864149474503698,1760,0.0,0.0,0.0,0.0,,68,,,,,,,20.0,0.2,,,,,,,,,,,,,,,,
"roc_momentum(n=40,thresh=0.0)",roc_momentum,2569,10.53,1.151684704929934,0.07549116138872547,0.261478314201813,0.40928146204305077,0.5603707665255491,-0.6618639359444661,0.11405842997171488,1.3280340589726853,0.47244094488188976,1151,0.8979369404437524,1110,0.0,0.0,0.0,0.0,,207,,,,,,,40.0,0.0,,,,,,,,,,,,,,,,
"roc_momentum(n=40,thresh=0.02)",roc_momentum,2569,10.53,1.4531196054749076,0.08896754179326316,0.2785724912743153,0.44549646989512504,0.6072981675533132,-0.5831565602458915,0.1525620182610129,1.4455443015168712,0.4566929133858268,1109,0.8899571817827949,1232,0.0,0.0,0.0,0.0,,194,,,,,,,40.0,0.02,,,,,,,,,,,,,,,,
"roc_momentum(n=40,thresh=0.05)",roc_momentum,2569,10.53,0.9104870443579056,0.06341472625295319,0.2834760558872389,0.3589395454140536,0.48822721270326525,-0.5696010357695599,0.11133183100216221,1.1646849066716236,0.4566929133858268,1053,0.8696379914363565,1459,0.0,0.0,0.0,0.0,,172,,,,,,,40.0,0.05,,,,,,,,,,,,,,,,
"roc_momentum(n=40,thresh=0.1)",roc_momentum,2569,10.53,0.632329867830477,0.04764030194998026,0.2825121647527264,0.30615034218051435,0.41939247488751374,-0.6193223609309817,0.07692327123207064,0.9933948133206644,0.3937007874015748,1046,0.7912806539509536,1739,0.0,0.0,0.0,0.0,,136,,,,,,,40.0,0.1,,,,,,,,,,,,,,,,
"roc_momentum(n=40,thresh=0.2)",roc_momentum,2569,10.53,0.0935199380881453,0.008527409414152087,0.2613002996982097,0.16339723426724403,0.20639834039476096,-0.6254646906947339,0.013633718323380143,0.5301903759961007,0.3700787401574803,1121,0.5678863370961464,1531,0.0,0.0,0.0,0.0,,81,,,,,,,40.0,0.2,,,,,,,,,,,,,,,,
"roc_momentum(n=60,thresh=0.0)",roc_momentum,2569,10.53,1.837538101886787,0.10412886729890891,0.26044696362579706,0.5109772466592877,0.6828295265793024,-0.53796362264415,0.19356116829443626,1.6580159373361556,0.49606299212598426,1043,0.8980537173997665,802,0.0,0.0,0.0,0.0,,206,,,,,,,60.0,0.0,,,,,,,,,,,,,,,,
"roc_momentum(n=60,thresh=0.02)",roc_momentum,2569,10.53,2.8859959949579292,0.13760135952653418,0.2704752608195563,0.6125851537216555,0.8149160003926402,-0.5291360820449271,0.26004909548929783,1.9877126711343793,0.4881889763779528,972,0.8928376800311405,904,0.0,0.0,0.0,0.0,,193,,,,,,,60.0,0.02,,,,,,,,,,,,,,,,
"roc_momentum(n=60,thresh=0.05)",roc_momentum,2569,10.53,1.5323050052208176,0.09225837239354151,0.27695684340195253,0.45785919043295836,0.6032739379463614,-0.5651631693368273,0.1632420111554671,1.485658783745917,0.49606299212598426,1053,0.8779680809653561,1126,0.0,0.0,0.0,0.0,,169,,,,,,,60.0,0.05,,,,,,,,,,,,,,,,
"roc_momentum(n=60,thresh=0.1)",roc_momentum,2569,10.53,1.4638368525496372,0.08941851229178899,0.28432618438802004,0.4439969363641671,0.5813152042085736,-0.5745972621684348,0.15561945414487072,1.4406786240152738,0.44881889763779526,965,0.8265862203191903,1270,0.0,0.0,0.0,0.0,,146,,,,,,,60.0,0.1,,,,,,,,,,,,,,,,
"roc_momentum(n=60,thresh=0.2)",roc_momentum,2569,10.53,1.3764670465307707,0.08568908660470376,0.2803252682511948,0.4338281127166801,0.5564511688975954,-0.561333960054325,0.15265259667598038,1.4076828853953578,0.4645669291338583,1035,0.6685869988322304,1349,0.0,0.0,0.0,0.0,,91,,,,,,,60.0,0.2,,,,,,,,,,,,,,,,
"roc_momentum(n=120,thresh=0.0)",roc_momentum,2569,10.53,1.8624133022679938,0.10504456832648401,0.25267730463164145,0.5221662903553854,0.6796500043423883,-0.4611809651454788,0.22777299209074658,1.6943220799148497,0.5118110236220472,1070,0.8993382639159206,443,0.0,0.0,0.0,0.0,,210,,,,,,,120.0,0.0,,,,,,,,,,,,,,,,
"roc_momentum(n=120,thresh=0.02)",roc_momentum,2569,10.53,1.608497157832569,0.09533803963090803,0.2550023240573581,0.48508356403284575,0.6417365204929384,-0.4931607103474178,0.1933204280684588,1.5739962696275627,0.49606299212598426,1109,0.8957571039314909,496,0.0,0.0,0.0,0.0,,196,,,,,,,120.0,0.02,,,,,,,,,,,,,,,,
"roc_momentum(n=120,thresh=0.05)",roc_momentum,2569,10.53,0.829337164824141,0.0590398238211145,0.2655206407667055,0.3492606087011243,0.46597173192028063,-0.5209908753533372,0.11332218396545536,1.1332787502695063,0.48031496062992124,1101,0.8867652783184118,587,0.0,0.0,0.0,0.0,,180,,,,,,,120.0,0.05,,,,,,,,,,,,,,,,
"roc_momentum(n=120,thresh=0.1)",roc_momentum,2569,10.53,1.452414760739782,0.08893782021504837,0.27499482634007105,0.4477070988184971,0.609016465893398,-0.5422389231447293,0.1640196164805932,1.4527173371274589,0.4330708661417323,1044,0.8635266640716232,697,0.0,0.0,0.0,0.0,,149,,,,,,,120.0,0.1,,,,,,,,,,,,,,,,
"roc_momentum(n=120,thresh=0.2)",roc_momentum,2569,10.53,0.87638521002585,0.06159713677274126,0.27856576780261355,0.354490458111861,0.46235227946527296,-0.5802956198047649,0.10614785752383422,1.1502485345985751,0.4566929133858268,1101,0.776683534449202,829,0.0,0.0,0.0,0.0,,102,,,,,,,120.0,0.2,,,,,,,,,,,,,,,,
"donchian(entry_n=10,exit_n=5)",donchian,2569,10.53,-0.4742033669311413,-0.059229548820917355,0.25071183219501314,-0.1180515996996679,-0.16179860083097306,-0.7369858647889111,-0.08036727928001983,-0.3830531300752583,0.4409448818897638,2178,0.879408330089529,1919,0.0,0.0,0.0,0.0,,187,,,,,,,,,10.0,5.0,,,,,,,,,,,,,,
"donchian(entry_n=10,exit_n=10)",donchian,2569,10.53,-0.03537286142033258,-0.0034146811845235936,0.26104225436813416,0.11708508878713017,0.1638368406172057,-0.6577033197660866,-0.005191825982782071,0.37991700120244887,0.44881889763779526,1178,0.8958349552355003,1183,0.0,0.0,0.0,0.0,,209,,,,,,,,,10.0,10.0,,,,,,,,,,,,,,
"donchian(entry_n=20,exit_n=5)",donchian,2569,10.53,-0.4872057832345629,-0.06146428017808225,0.24515529082833465,-0.1359154266856328,-0.18129516809594964,-0.7423808142084822,-0.0827934652966682,-0.4410175698584151,0.3937007874015748,2261,0.8427403659011288,1803,0.0,0.0,0.0,0.0,,154,,,,,,,,,20.0,5.0,,,,,,,,,,,,,,
"donchian(entry_n=20,exit_n=10)",donchian,2569,10.53,0.07859898010173749,0.0072122450260849735,0.25147035049905275,0.15446694802468336,0.20965986530470773,-0.6527683525470194,0.011048705100275936,0.5012134361970332,0.4330708661417323,1178,0.8838069287660568,1140,0.0,0.0,0.0,0.0,,178,,,,,,,,,20.0,10.0,,,,,,,,,,,,,,
"donchian(entry_n=20,exit_n=20)",donchian,2569,10.53,0.7144797986404765,0.05253746338968934,0.25371408594668227,0.32860541278108046,0.45006623678939256,-0.6372826609332367,0.08243981299091596,1.0662568931356824,0.4409448818897638,1147,0.9012456208641495,679,0.0,0.0,0.0,0.0,,204,,,,,,,,,20.0,20.0,,,,,,,,,,,,,,
"donchian(entry_n=40,exit_n=5)",donchian,2569,10.53,-0.3434554784674926,-0.03917563076068242,0.2393643286307577,-0.047020576006836,-0.061825975963092465,-0.6233848191926721,-0.06284341478096574,-0.1525720859622607,0.3858267716535433,1453,0.7659400544959128,1577,0.0,0.0,0.0,0.0,,126,,,,,,,,,40.0,5.0,,,,,,,,,,,,,,
"donchian(entry_n=40,exit_n=10)",donchian,2569,10.53,-0.11226854473375414,-0.011246895603489016,0.2520269501271321,0.08145477232904812,0.10691211088923891,-0.6568593594835699,-0.01712222782717361,0.2643039618233754,0.4330708661417323,1178,0.8439859867652784,1078,0.0,0.0,0.0,0.0,,150,,,,,,,,,40.0,10.0,,,,,,,,,,,,,,
"donchian(entry_n=40,exit_n=20)",donchian,2569,10.53,0.8157276919305854,0.0582889757464109,0.2585061658626698,0.3485279628842258,0.47076635506865705,-0.6236161881536004,0.09346931149910107,1.1309014654710496,0.4566929133858268,1147,0.8875048657065007,648,0.0,0.0,0.0,0.0,,169,,,,,,,,,40.0,20.0,,,,,,,,,,,,,,
"donchian(entry_n=40,exit_n=40)",donchian,2569,10.53,1.032100895917408,0.06966603905977231,0.24679425990074802,0.3965036045488651,0.5393818107729113,-0.5883088754455823,0.11841745376866461,1.2865725428114843,0.47244094488188976,1105,0.902608018684313,360,0.0,0.0,0.0,0.0,,206,,,,,,,,,40.0,40.0,,,,,,,,,,,,,,
"donchian(entry_n=55,exit_n=5)",donchian,2569,10.53,-0.10541028239036554,-0.010523905118656862,0.23508736672399655,0.07275997501592761,0.0935604155569819,-0.5752583364524461,-0.018294224441068704,0.23609113510494065,0.41732283464566927,1134,0.7028415725963411,1413,0.0,0.0,0.0,0.0,,109,,,,,,,,,55.0,5.0,,,,,,,,,,,,,,
"donchian(entry_n=55,exit_n=10)",donchian,2569,10.53,0.06327064167475727,0.005843914519328308,0.25032083744515843,0.14875470747800035,0.19405683603394935,-0.6434063651686244,0.009082773866865198,0.4826783919730125,0.4251968503937008,1178,0.8070066173608408,1001,0.0,0.0,0.0,0.0,,127,,,,,,,,,55.0,10.0,,,,,,,,,,,,,,
"donchian(entry_n=55,exit_n=20)",donchian,2569,10.53,0.7547246053218584,0.05485951216484053,0.25427926296785197,0.3374477493026969,0.44634763194052174,-0.5469863566780317,0.10029411427739147,1.094948454202207,0.4645669291338583,1117,0.868275593616193,631,0.0,0.0,0.0,0.0,,150,,,,,,,,,55.0,20.0,,,,,,,,,,,,,,
"donchian(entry_n=55,exit_n=40)",donchian,2569,10.53,1.215577026857611,0.07848436765565925,0.2516552462078314,0.4264786146381111,0.5610050914585312,-0.5759202382743941,0.13627645364715554,1.3838352776489138,0.47244094488188976,1044,0.8952121448034255,353,0.0,0.0,0.0,0.0,,188,,,,,,,,,55.0,40.0,,,,,,,,,,,,,,
"donchian(entry_n=120,exit_n=5)",donchian,2569,10.53,0.29442420777225364,0.024813599697769417,0.21643063717927205,0.22170530810644654,0.2676251148137836,-0.4600952692962018,0.05393143845127177,0.7193880679341002,0.3779527559055118,959,0.5456208641494744,1039,0.0,0.0,0.0,0.0,,57,,,,,,,,,120.0,5.0,,,,,,,,,,,,,,
"donchian(entry_n=120,exit_n=10)",donchian,2569,10.53,0.5656668251157881,0.04349955898408209,0.23466005755851085,0.29899629441060377,0.37927895542591344,-0.5532413264819873,0.07862673466693448,0.9701814015757674,0.4409448818897638,1072,0.6638769949396652,772,0.0,0.0,0.0,0.0,,76,,,,,,,,,120.0,10.0,,,,,,,,,,,,,,
"donchian(entry_n=120,exit_n=20)",donchian,2569,10.53,0.6274643548183125,0.04734330969470202,0.2442027762300656,0.31189174982864215,0.394619192248165,-0.5703554598674329,0.08300667395330269,1.012024498782348,0.4409448818897638,1118,0.7821720513818606,546,0.0,0.0,0.0,0.0,,97,,,,,,,,,120.0,20.0,,,,,,,,,,,,,,
"donchian(entry_n=120,exit_n=40)",donchian,2569,10.53,0.9172909870523109,0.06377385160873783,0.24123623768635524,0.3773418285547975,0.48441117508542314,-0.6265590996391174,0.10178425569985337,1.2243965257900973,0.47244094488188976,1146,0.8706500583884781,335,0.0,0.0,0.0,0.0,,125,,,,,,,,,120.0,40.0,,,,,,,,,,,,,,
"turtle_lite(atr_mult=1.5,atr_n=14,entry_n=20,exit_n=10)",turtle_lite,2569,10.53,-0.10376326176241724,-0.010351025171794315,0.23170430900288996,0.07104645667678813,0.09483054389141402,-0.5918891335523674,-0.01748811489352762,0.2305311209677448,0.3937007874015748,2218,0.8042039704165045,2155,0.0,0.0,0.0,0.0,,145,,,,,,,,,20.0,10.0,1.5,14.0,,,,,,,,,,,,
"turtle_lite(atr_mult=2.0,atr_n=14,entry_n=20,exit_n=10)",turtle_lite,2569,10.53,0.11133342668538138,0.010076423790473354,0.2452285237925108,0.16366575191805752,0.21980804754974362,-0.5840097917153577,0.01725386103694736,0.5310616604758217,0.4330708661417323,1109,0.8477228493577268,1637,0.0,0.0,0.0,0.0,,163,,,,,,,,,20.0,10.0,2.0,14.0,,,,,,,,,,,,
"turtle_lite(atr_mult=3.0,atr_n=14,entry_n=20,exit_n=10)",turtle_lite,2569,10.53,0.008327270545746224,0.0007879477875389895,0.2535098844275363,0.12998972818396157,0.17586028554375294,-0.6449310062945572,0.0012217551642711882,0.42178989852891063,0.41732283464566927,1178,0.8760607240171273,1231,0.0,0.0,0.0,0.0,,169,,,,,,,,,20.0,10.0,3.0,14.0,,,,,,,,,,,,
"turtle_lite(atr_mult=1.5,atr_n=20,entry_n=20,exit_n=10)",turtle_lite,2569,10.53,0.09754607579493602,0.008879498751158899,0.22758343220658275,0.1527641204885858,0.20354058072432363,-0.5709575853408013,0.015551941123365191,0.4956881115140983,0.4094488188976378,1085,0.7976644608797197,2196,0.0,0.0,0.0,0.0,,139,,,,,,,,,20.0,10.0,1.5,20.0,,,,,,,,,,,,
"turtle_lite(atr_mult=2.0,atr_n=20,entry_n=20,exit_n=10)",turtle_lite,2569,10.53,0.15403930019301626,0.013700416170999263,0.2392221276885803,0.17654992676186293,0.24116161435302957,-0.5495668791694577,0.024929479359644544,0.5728681545420808,0.3858267716535433,1095,0.8446866485013624,1672,0.0,0.0,0.0,0.0,,159,,,,,,,,,20.0,10.0,2.0,20.0,,,,,,,,,,,,
